cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Loading pretrained weights to generate initialization============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 64.29, lr: 0.000030, Train: (LOSS: 0.2369, MAE: 0.2369, RMSE: 0.2792, R2: -0.0858), Valid: (LOSS: 0.2261, MAE: 0.2261, RMSE: 0.2578, R2: 0.0677), PNorm: 174.3257, GNorm: 0.3671
[11/299] timecost: 63.64, lr: 0.000030, Train: (LOSS: 0.1181, MAE: 0.1181, RMSE: 0.1648, R2: 0.6101), Valid: (LOSS: 0.1099, MAE: 0.1099, RMSE: 0.1548, R2: 0.6474), PNorm: 170.5249, GNorm: 3.2918
[12/299] timecost: 63.52, lr: 0.000030, Train: (LOSS: 0.1181, MAE: 0.1181, RMSE: 0.1671, R2: 0.6017), Valid: (LOSS: 0.1063, MAE: 0.1063, RMSE: 0.1604, R2: 0.6009), PNorm: 170.2619, GNorm: 0.9876
[13/299] timecost: 63.98, lr: 0.000030, Train: (LOSS: 0.1141, MAE: 0.1141, RMSE: 0.1629, R2: 0.6220), Valid: (LOSS: 0.1058, MAE: 0.1058, RMSE: 0.1608, R2: 0.5966), PNorm: 170.0045, GNorm: 1.7721
[14/299] timecost: 63.56, lr: 0.000030, Train: (LOSS: 0.1113, MAE: 0.1113, RMSE: 0.1597, R2: 0.6249), Valid: (LOSS: 0.1158, MAE: 0.1158, RMSE: 0.1578, R2: 0.6288), PNorm: 169.7507, GNorm: 1.6098
[15/299] timecost: 63.46, lr: 0.000030, Train: (LOSS: 0.1161, MAE: 0.1161, RMSE: 0.1652, R2: 0.6060), Valid: (LOSS: 0.1074, MAE: 0.1074, RMSE: 0.1531, R2: 0.6533), PNorm: 169.5026, GNorm: 1.3616
[16/299] timecost: 63.64, lr: 0.000030, Train: (LOSS: 0.1097, MAE: 0.1097, RMSE: 0.1574, R2: 0.6446), Valid: (LOSS: 0.1045, MAE: 0.1045, RMSE: 0.1510, R2: 0.6682), PNorm: 169.2563, GNorm: 2.4288
[17/299] timecost: 65.06, lr: 0.000030, Train: (LOSS: 0.1030, MAE: 0.1030, RMSE: 0.1491, R2: 0.6774), Valid: (LOSS: 0.0957, MAE: 0.0957, RMSE: 0.1425, R2: 0.6879), PNorm: 169.0125, GNorm: 1.4936
[18/299] timecost: 66.10, lr: 0.000030, Train: (LOSS: 0.0999, MAE: 0.0999, RMSE: 0.1457, R2: 0.6922), Valid: (LOSS: 0.0974, MAE: 0.0974, RMSE: 0.1421, R2: 0.6957), PNorm: 168.7720, GNorm: 1.0614
[19/299] timecost: 65.82, lr: 0.000030, Train: (LOSS: 0.0980, MAE: 0.0980, RMSE: 0.1450, R2: 0.6951), Valid: (LOSS: 0.0891, MAE: 0.0891, RMSE: 0.1334, R2: 0.7323), PNorm: 168.5353, GNorm: 2.2055
[20/299] timecost: 65.87, lr: 0.000030, Train: (LOSS: 0.0947, MAE: 0.0947, RMSE: 0.1386, R2: 0.7177), Valid: (LOSS: 0.1035, MAE: 0.1035, RMSE: 0.1438, R2: 0.6693), PNorm: 168.3015, GNorm: 3.4212
[21/299] timecost: 65.39, lr: 0.000030, Train: (LOSS: 0.0917, MAE: 0.0917, RMSE: 0.1353, R2: 0.7349), Valid: (LOSS: 0.0967, MAE: 0.0967, RMSE: 0.1426, R2: 0.7058), PNorm: 168.0703, GNorm: 2.3976
[22/299] timecost: 64.26, lr: 0.000030, Train: (LOSS: 0.0894, MAE: 0.0894, RMSE: 0.1327, R2: 0.7374), Valid: (LOSS: 0.0928, MAE: 0.0928, RMSE: 0.1346, R2: 0.7304), PNorm: 167.8422, GNorm: 2.7471
[23/299] timecost: 63.38, lr: 0.000030, Train: (LOSS: 0.0918, MAE: 0.0918, RMSE: 0.1347, R2: 0.7387), Valid: (LOSS: 0.0826, MAE: 0.0826, RMSE: 0.1264, R2: 0.7645), PNorm: 167.6177, GNorm: 1.1744
[24/299] timecost: 63.68, lr: 0.000030, Train: (LOSS: 0.0825, MAE: 0.0825, RMSE: 0.1250, R2: 0.7703), Valid: (LOSS: 0.0961, MAE: 0.0961, RMSE: 0.1522, R2: 0.6379), PNorm: 167.3955, GNorm: 4.6472
[25/299] timecost: 64.01, lr: 0.000030, Train: (LOSS: 0.0874, MAE: 0.0874, RMSE: 0.1294, R2: 0.7481), Valid: (LOSS: 0.0812, MAE: 0.0812, RMSE: 0.1317, R2: 0.7440), PNorm: 167.1760, GNorm: 1.6096
[26/299] timecost: 67.81, lr: 0.000030, Train: (LOSS: 0.0827, MAE: 0.0827, RMSE: 0.1256, R2: 0.7740), Valid: (LOSS: 0.0818, MAE: 0.0818, RMSE: 0.1188, R2: 0.7775), PNorm: 166.9580, GNorm: 2.1939
[27/299] timecost: 68.08, lr: 0.000030, Train: (LOSS: 0.0782, MAE: 0.0782, RMSE: 0.1175, R2: 0.7959), Valid: (LOSS: 0.0936, MAE: 0.0936, RMSE: 0.1350, R2: 0.7296), PNorm: 166.7423, GNorm: 2.5096
[28/299] timecost: 68.09, lr: 0.000030, Train: (LOSS: 0.0792, MAE: 0.0792, RMSE: 0.1210, R2: 0.7808), Valid: (LOSS: 0.0830, MAE: 0.0830, RMSE: 0.1216, R2: 0.7774), PNorm: 166.5286, GNorm: 0.8414
[29/299] timecost: 63.85, lr: 0.000030, Train: (LOSS: 0.0746, MAE: 0.0746, RMSE: 0.1150, R2: 0.8028), Valid: (LOSS: 0.0901, MAE: 0.0901, RMSE: 0.1359, R2: 0.7329), PNorm: 166.3181, GNorm: 2.0621
[30/299] timecost: 63.38, lr: 0.000030, Train: (LOSS: 0.0718, MAE: 0.0718, RMSE: 0.1108, R2: 0.8143), Valid: (LOSS: 0.0819, MAE: 0.0819, RMSE: 0.1252, R2: 0.7604), PNorm: 166.1085, GNorm: 2.8088
[31/299] timecost: 63.77, lr: 0.000030, Train: (LOSS: 0.0712, MAE: 0.0712, RMSE: 0.1105, R2: 0.8154), Valid: (LOSS: 0.0806, MAE: 0.0806, RMSE: 0.1295, R2: 0.7525), PNorm: 165.9015, GNorm: 1.6051
[32/299] timecost: 63.14, lr: 0.000030, Train: (LOSS: 0.0695, MAE: 0.0695, RMSE: 0.1086, R2: 0.8209), Valid: (LOSS: 0.0697, MAE: 0.0697, RMSE: 0.1122, R2: 0.8071), PNorm: 165.6960, GNorm: 1.9063
[33/299] timecost: 63.33, lr: 0.000030, Train: (LOSS: 0.0672, MAE: 0.0672, RMSE: 0.1051, R2: 0.8292), Valid: (LOSS: 0.0684, MAE: 0.0684, RMSE: 0.1051, R2: 0.8241), PNorm: 165.4926, GNorm: 5.7417
[34/299] timecost: 63.64, lr: 0.000030, Train: (LOSS: 0.0685, MAE: 0.0685, RMSE: 0.1061, R2: 0.8319), Valid: (LOSS: 0.0822, MAE: 0.0822, RMSE: 0.1276, R2: 0.7586), PNorm: 165.2919, GNorm: 3.0811
[35/299] timecost: 63.50, lr: 0.000030, Train: (LOSS: 0.0645, MAE: 0.0645, RMSE: 0.1023, R2: 0.8428), Valid: (LOSS: 0.0684, MAE: 0.0684, RMSE: 0.1105, R2: 0.8112), PNorm: 165.0925, GNorm: 2.2491
[36/299] timecost: 63.54, lr: 0.000030, Train: (LOSS: 0.0624, MAE: 0.0624, RMSE: 0.0984, R2: 0.8525), Valid: (LOSS: 0.0674, MAE: 0.0674, RMSE: 0.1053, R2: 0.8234), PNorm: 164.8945, GNorm: 1.6523
[37/299] timecost: 63.48, lr: 0.000030, Train: (LOSS: 0.0609, MAE: 0.0609, RMSE: 0.0978, R2: 0.8557), Valid: (LOSS: 0.0648, MAE: 0.0648, RMSE: 0.1038, R2: 0.8307), PNorm: 164.6982, GNorm: 1.5084
[38/299] timecost: 64.52, lr: 0.000030, Train: (LOSS: 0.0629, MAE: 0.0629, RMSE: 0.0983, R2: 0.8487), Valid: (LOSS: 0.0718, MAE: 0.0718, RMSE: 0.1125, R2: 0.8042), PNorm: 164.5040, GNorm: 1.5540
[39/299] timecost: 65.51, lr: 0.000030, Train: (LOSS: 0.0592, MAE: 0.0592, RMSE: 0.0946, R2: 0.8618), Valid: (LOSS: 0.0655, MAE: 0.0655, RMSE: 0.1091, R2: 0.8059), PNorm: 164.3107, GNorm: 4.6373
[40/299] timecost: 65.35, lr: 0.000030, Train: (LOSS: 0.0573, MAE: 0.0573, RMSE: 0.0905, R2: 0.8731), Valid: (LOSS: 0.0614, MAE: 0.0614, RMSE: 0.0945, R2: 0.8560), PNorm: 164.1195, GNorm: 1.6404
[41/299] timecost: 65.57, lr: 0.000030, Train: (LOSS: 0.0551, MAE: 0.0551, RMSE: 0.0880, R2: 0.8784), Valid: (LOSS: 0.0627, MAE: 0.0627, RMSE: 0.1027, R2: 0.8264), PNorm: 163.9290, GNorm: 1.1802
[42/299] timecost: 65.50, lr: 0.000030, Train: (LOSS: 0.0551, MAE: 0.0551, RMSE: 0.0876, R2: 0.8802), Valid: (LOSS: 0.0582, MAE: 0.0582, RMSE: 0.0922, R2: 0.8619), PNorm: 163.7403, GNorm: 1.5172
[43/299] timecost: 65.09, lr: 0.000030, Train: (LOSS: 0.0531, MAE: 0.0531, RMSE: 0.0828, R2: 0.8932), Valid: (LOSS: 0.0607, MAE: 0.0607, RMSE: 0.0959, R2: 0.8570), PNorm: 163.5526, GNorm: 1.2962
[44/299] timecost: 65.64, lr: 0.000030, Train: (LOSS: 0.0521, MAE: 0.0521, RMSE: 0.0834, R2: 0.8942), Valid: (LOSS: 0.0555, MAE: 0.0555, RMSE: 0.0891, R2: 0.8709), PNorm: 163.3667, GNorm: 1.1027
[45/299] timecost: 66.75, lr: 0.000030, Train: (LOSS: 0.0561, MAE: 0.0561, RMSE: 0.0882, R2: 0.8793), Valid: (LOSS: 0.0606, MAE: 0.0606, RMSE: 0.0965, R2: 0.8547), PNorm: 163.1825, GNorm: 1.4170
[46/299] timecost: 67.14, lr: 0.000030, Train: (LOSS: 0.0518, MAE: 0.0518, RMSE: 0.0814, R2: 0.8961), Valid: (LOSS: 0.0557, MAE: 0.0557, RMSE: 0.0866, R2: 0.8800), PNorm: 163.0000, GNorm: 1.4164
[47/299] timecost: 67.07, lr: 0.000030, Train: (LOSS: 0.0493, MAE: 0.0493, RMSE: 0.0789, R2: 0.9051), Valid: (LOSS: 0.0579, MAE: 0.0579, RMSE: 0.0932, R2: 0.8598), PNorm: 162.8173, GNorm: 2.3312
[48/299] timecost: 66.77, lr: 0.000030, Train: (LOSS: 0.0472, MAE: 0.0472, RMSE: 0.0746, R2: 0.9128), Valid: (LOSS: 0.0573, MAE: 0.0573, RMSE: 0.0953, R2: 0.8558), PNorm: 162.6356, GNorm: 1.6494
[49/299] timecost: 64.90, lr: 0.000030, Train: (LOSS: 0.0477, MAE: 0.0477, RMSE: 0.0747, R2: 0.9097), Valid: (LOSS: 0.0543, MAE: 0.0543, RMSE: 0.0871, R2: 0.8787), PNorm: 162.4548, GNorm: 2.0257
[50/299] timecost: 63.09, lr: 0.000030, Train: (LOSS: 0.0493, MAE: 0.0493, RMSE: 0.0775, R2: 0.9059), Valid: (LOSS: 0.0557, MAE: 0.0557, RMSE: 0.0905, R2: 0.8606), PNorm: 162.2757, GNorm: 1.2173
[51/299] timecost: 63.18, lr: 0.000030, Train: (LOSS: 0.0470, MAE: 0.0470, RMSE: 0.0770, R2: 0.9097), Valid: (LOSS: 0.0540, MAE: 0.0540, RMSE: 0.0902, R2: 0.8668), PNorm: 162.0968, GNorm: 1.2850
[52/299] timecost: 63.63, lr: 0.000030, Train: (LOSS: 0.0444, MAE: 0.0444, RMSE: 0.0716, R2: 0.9233), Valid: (LOSS: 0.0523, MAE: 0.0523, RMSE: 0.0856, R2: 0.8789), PNorm: 161.9178, GNorm: 1.4371
[53/299] timecost: 66.77, lr: 0.000030, Train: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0697, R2: 0.9245), Valid: (LOSS: 0.0570, MAE: 0.0570, RMSE: 0.0882, R2: 0.8799), PNorm: 161.7395, GNorm: 1.3539
[54/299] timecost: 63.21, lr: 0.000030, Train: (LOSS: 0.0446, MAE: 0.0446, RMSE: 0.0714, R2: 0.9225), Valid: (LOSS: 0.0506, MAE: 0.0506, RMSE: 0.0864, R2: 0.8749), PNorm: 161.5619, GNorm: 1.4593
[55/299] timecost: 63.13, lr: 0.000030, Train: (LOSS: 0.0424, MAE: 0.0424, RMSE: 0.0668, R2: 0.9281), Valid: (LOSS: 0.0476, MAE: 0.0476, RMSE: 0.0794, R2: 0.8964), PNorm: 161.3846, GNorm: 1.7363
[56/299] timecost: 62.92, lr: 0.000030, Train: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0658, R2: 0.9288), Valid: (LOSS: 0.0565, MAE: 0.0565, RMSE: 0.0964, R2: 0.8467), PNorm: 161.2077, GNorm: 1.0796
[57/299] timecost: 63.15, lr: 0.000030, Train: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0668, R2: 0.9294), Valid: (LOSS: 0.0505, MAE: 0.0505, RMSE: 0.0850, R2: 0.8791), PNorm: 161.0316, GNorm: 1.1478
[58/299] timecost: 62.97, lr: 0.000030, Train: (LOSS: 0.0438, MAE: 0.0438, RMSE: 0.0691, R2: 0.9262), Valid: (LOSS: 0.0536, MAE: 0.0536, RMSE: 0.0884, R2: 0.8748), PNorm: 160.8554, GNorm: 1.3320
[59/299] timecost: 63.71, lr: 0.000030, Train: (LOSS: 0.0424, MAE: 0.0424, RMSE: 0.0667, R2: 0.9276), Valid: (LOSS: 0.0487, MAE: 0.0487, RMSE: 0.0827, R2: 0.8868), PNorm: 160.6798, GNorm: 1.1473
[60/299] timecost: 63.70, lr: 0.000030, Train: (LOSS: 0.0399, MAE: 0.0399, RMSE: 0.0642, R2: 0.9364), Valid: (LOSS: 0.0484, MAE: 0.0484, RMSE: 0.0818, R2: 0.8884), PNorm: 160.5039, GNorm: 1.4938
[61/299] timecost: 62.66, lr: 0.000030, Train: (LOSS: 0.0378, MAE: 0.0378, RMSE: 0.0620, R2: 0.9398), Valid: (LOSS: 0.0477, MAE: 0.0477, RMSE: 0.0801, R2: 0.8940), PNorm: 160.3281, GNorm: 1.3492
[62/299] timecost: 62.89, lr: 0.000030, Train: (LOSS: 0.0414, MAE: 0.0414, RMSE: 0.0661, R2: 0.9307), Valid: (LOSS: 0.0511, MAE: 0.0511, RMSE: 0.0865, R2: 0.8733), PNorm: 160.1529, GNorm: 1.8894
[63/299] timecost: 64.94, lr: 0.000030, Train: (LOSS: 0.0409, MAE: 0.0409, RMSE: 0.0641, R2: 0.9335), Valid: (LOSS: 0.0464, MAE: 0.0464, RMSE: 0.0803, R2: 0.8929), PNorm: 159.9774, GNorm: 1.1891
[64/299] timecost: 66.91, lr: 0.000030, Train: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0626, R2: 0.9363), Valid: (LOSS: 0.0492, MAE: 0.0492, RMSE: 0.0787, R2: 0.9018), PNorm: 159.8011, GNorm: 1.2093
[65/299] timecost: 67.13, lr: 0.000030, Train: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0621, R2: 0.9381), Valid: (LOSS: 0.0462, MAE: 0.0462, RMSE: 0.0761, R2: 0.9057), PNorm: 159.6254, GNorm: 1.3233
[66/299] timecost: 66.87, lr: 0.000030, Train: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0633, R2: 0.9335), Valid: (LOSS: 0.0474, MAE: 0.0474, RMSE: 0.0799, R2: 0.8962), PNorm: 159.4498, GNorm: 1.1785
[67/299] timecost: 67.21, lr: 0.000030, Train: (LOSS: 0.0368, MAE: 0.0368, RMSE: 0.0586, R2: 0.9446), Valid: (LOSS: 0.0465, MAE: 0.0465, RMSE: 0.0780, R2: 0.8982), PNorm: 159.2734, GNorm: 1.3053
[68/299] timecost: 66.91, lr: 0.000030, Train: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0580, R2: 0.9464), Valid: (LOSS: 0.0506, MAE: 0.0506, RMSE: 0.0835, R2: 0.8844), PNorm: 159.0958, GNorm: 1.3882
[69/299] timecost: 66.95, lr: 0.000030, Train: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0589, R2: 0.9457), Valid: (LOSS: 0.0470, MAE: 0.0470, RMSE: 0.0770, R2: 0.9070), PNorm: 158.9186, GNorm: 1.2343
[70/299] timecost: 66.62, lr: 0.000030, Train: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0573, R2: 0.9477), Valid: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0742, R2: 0.9069), PNorm: 158.7400, GNorm: 1.1361
[71/299] timecost: 66.88, lr: 0.000030, Train: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0572, R2: 0.9462), Valid: (LOSS: 0.0505, MAE: 0.0505, RMSE: 0.0809, R2: 0.8937), PNorm: 158.5610, GNorm: 1.6049
[72/299] timecost: 67.74, lr: 0.000030, Train: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0558, R2: 0.9510), Valid: (LOSS: 0.0480, MAE: 0.0480, RMSE: 0.0804, R2: 0.8945), PNorm: 158.3815, GNorm: 1.3987
[73/299] timecost: 65.43, lr: 0.000030, Train: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0547, R2: 0.9483), Valid: (LOSS: 0.0468, MAE: 0.0468, RMSE: 0.0779, R2: 0.9022), PNorm: 158.2017, GNorm: 1.3272
[74/299] timecost: 63.08, lr: 0.000030, Train: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0564, R2: 0.9467), Valid: (LOSS: 0.0463, MAE: 0.0463, RMSE: 0.0773, R2: 0.8986), PNorm: 158.0203, GNorm: 1.0261
[75/299] timecost: 62.97, lr: 0.000030, Train: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0548, R2: 0.9504), Valid: (LOSS: 0.0468, MAE: 0.0468, RMSE: 0.0810, R2: 0.8913), PNorm: 157.8383, GNorm: 1.2200
[76/299] timecost: 62.85, lr: 0.000030, Train: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0561, R2: 0.9497), Valid: (LOSS: 0.0472, MAE: 0.0472, RMSE: 0.0779, R2: 0.9046), PNorm: 157.6557, GNorm: 1.3657
[77/299] timecost: 62.82, lr: 0.000030, Train: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0560, R2: 0.9480), Valid: (LOSS: 0.0432, MAE: 0.0432, RMSE: 0.0743, R2: 0.9091), PNorm: 157.4731, GNorm: 1.1031
[78/299] timecost: 63.13, lr: 0.000030, Train: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0531, R2: 0.9544), Valid: (LOSS: 0.0434, MAE: 0.0434, RMSE: 0.0758, R2: 0.9042), PNorm: 157.2881, GNorm: 0.9678
[79/299] timecost: 63.18, lr: 0.000030, Train: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0534, R2: 0.9547), Valid: (LOSS: 0.0496, MAE: 0.0496, RMSE: 0.0850, R2: 0.8819), PNorm: 157.1030, GNorm: 1.3379
[80/299] timecost: 63.23, lr: 0.000030, Train: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0525, R2: 0.9538), Valid: (LOSS: 0.0471, MAE: 0.0471, RMSE: 0.0804, R2: 0.8927), PNorm: 156.9176, GNorm: 1.4369
[81/299] timecost: 63.14, lr: 0.000030, Train: (LOSS: 0.0311, MAE: 0.0311, RMSE: 0.0501, R2: 0.9590), Valid: (LOSS: 0.0413, MAE: 0.0413, RMSE: 0.0677, R2: 0.9228), PNorm: 156.7298, GNorm: 1.0532
[82/299] timecost: 63.22, lr: 0.000030, Train: (LOSS: 0.0307, MAE: 0.0307, RMSE: 0.0504, R2: 0.9570), Valid: (LOSS: 0.0460, MAE: 0.0460, RMSE: 0.0782, R2: 0.8988), PNorm: 156.5415, GNorm: 1.4365
[83/299] timecost: 66.80, lr: 0.000030, Train: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0517, R2: 0.9551), Valid: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0750, R2: 0.9072), PNorm: 156.3520, GNorm: 1.3468
[84/299] timecost: 67.49, lr: 0.000030, Train: (LOSS: 0.0303, MAE: 0.0303, RMSE: 0.0495, R2: 0.9592), Valid: (LOSS: 0.0448, MAE: 0.0448, RMSE: 0.0772, R2: 0.9001), PNorm: 156.1615, GNorm: 1.0597
[85/299] timecost: 67.50, lr: 0.000030, Train: (LOSS: 0.0316, MAE: 0.0316, RMSE: 0.0517, R2: 0.9573), Valid: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0708, R2: 0.9177), PNorm: 155.9702, GNorm: 1.1482
[86/299] timecost: 65.99, lr: 0.000030, Train: (LOSS: 0.0307, MAE: 0.0307, RMSE: 0.0499, R2: 0.9578), Valid: (LOSS: 0.0436, MAE: 0.0436, RMSE: 0.0739, R2: 0.9099), PNorm: 155.7774, GNorm: 1.3465
[87/299] timecost: 63.05, lr: 0.000030, Train: (LOSS: 0.0300, MAE: 0.0300, RMSE: 0.0494, R2: 0.9589), Valid: (LOSS: 0.0430, MAE: 0.0430, RMSE: 0.0764, R2: 0.8975), PNorm: 155.5836, GNorm: 1.5862
[88/299] timecost: 63.12, lr: 0.000030, Train: (LOSS: 0.0304, MAE: 0.0304, RMSE: 0.0493, R2: 0.9606), Valid: (LOSS: 0.0469, MAE: 0.0469, RMSE: 0.0793, R2: 0.8954), PNorm: 155.3884, GNorm: 1.5669
[89/299] timecost: 63.99, lr: 0.000030, Train: (LOSS: 0.0302, MAE: 0.0302, RMSE: 0.0499, R2: 0.9588), Valid: (LOSS: 0.0424, MAE: 0.0424, RMSE: 0.0699, R2: 0.9184), PNorm: 155.1922, GNorm: 0.9196
[90/299] timecost: 64.36, lr: 0.000030, Train: (LOSS: 0.0306, MAE: 0.0306, RMSE: 0.0489, R2: 0.9582), Valid: (LOSS: 0.0469, MAE: 0.0469, RMSE: 0.0828, R2: 0.8854), PNorm: 154.9943, GNorm: 1.3763
[91/299] timecost: 64.61, lr: 0.000030, Train: (LOSS: 0.0300, MAE: 0.0300, RMSE: 0.0488, R2: 0.9599), Valid: (LOSS: 0.0425, MAE: 0.0425, RMSE: 0.0709, R2: 0.9148), PNorm: 154.7960, GNorm: 1.3364
[92/299] timecost: 64.98, lr: 0.000030, Train: (LOSS: 0.0304, MAE: 0.0304, RMSE: 0.0502, R2: 0.9583), Valid: (LOSS: 0.0444, MAE: 0.0444, RMSE: 0.0735, R2: 0.9130), PNorm: 154.5969, GNorm: 1.0105
[93/299] timecost: 65.32, lr: 0.000030, Train: (LOSS: 0.0307, MAE: 0.0307, RMSE: 0.0495, R2: 0.9588), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0705, R2: 0.9176), PNorm: 154.3966, GNorm: 1.4650
[94/299] timecost: 65.24, lr: 0.000030, Train: (LOSS: 0.0314, MAE: 0.0314, RMSE: 0.0511, R2: 0.9572), Valid: (LOSS: 0.0456, MAE: 0.0456, RMSE: 0.0768, R2: 0.8980), PNorm: 154.1952, GNorm: 1.0173
[95/299] timecost: 65.04, lr: 0.000030, Train: (LOSS: 0.0295, MAE: 0.0295, RMSE: 0.0477, R2: 0.9613), Valid: (LOSS: 0.0476, MAE: 0.0476, RMSE: 0.0796, R2: 0.8964), PNorm: 153.9923, GNorm: 0.9709
[96/299] timecost: 66.86, lr: 0.000030, Train: (LOSS: 0.0291, MAE: 0.0291, RMSE: 0.0478, R2: 0.9620), Valid: (LOSS: 0.0430, MAE: 0.0430, RMSE: 0.0764, R2: 0.9030), PNorm: 153.7893, GNorm: 0.8909
[97/299] timecost: 66.00, lr: 0.000030, Train: (LOSS: 0.0281, MAE: 0.0281, RMSE: 0.0471, R2: 0.9620), Valid: (LOSS: 0.0452, MAE: 0.0452, RMSE: 0.0778, R2: 0.9021), PNorm: 153.5845, GNorm: 1.4529
[98/299] timecost: 65.88, lr: 0.000030, Train: (LOSS: 0.0285, MAE: 0.0285, RMSE: 0.0478, R2: 0.9619), Valid: (LOSS: 0.0438, MAE: 0.0438, RMSE: 0.0763, R2: 0.9035), PNorm: 153.3784, GNorm: 1.1282
