cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Loading pretrained weights to generate initialization============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 71.00, lr: 0.000030, Train: (LOSS: 0.2341, MAE: 0.2341, RMSE: 0.2767, R2: -0.0768), Valid: (LOSS: 0.2329, MAE: 0.2329, RMSE: 0.2690, R2: 0.0252), PNorm: 174.3309, GNorm: 0.1828
[40/299] timecost: 64.99, lr: 0.000030, Train: (LOSS: 0.0704, MAE: 0.0704, RMSE: 0.1106, R2: 0.8143), Valid: (LOSS: 0.0741, MAE: 0.0741, RMSE: 0.1089, R2: 0.8320), PNorm: 165.8635, GNorm: 2.4677
[41/299] timecost: 65.12, lr: 0.000030, Train: (LOSS: 0.0647, MAE: 0.0647, RMSE: 0.1009, R2: 0.8446), Valid: (LOSS: 0.0748, MAE: 0.0748, RMSE: 0.1167, R2: 0.8076), PNorm: 165.7356, GNorm: 1.6042
[42/299] timecost: 64.79, lr: 0.000030, Train: (LOSS: 0.0623, MAE: 0.0623, RMSE: 0.0999, R2: 0.8479), Valid: (LOSS: 0.0702, MAE: 0.0702, RMSE: 0.1063, R2: 0.8425), PNorm: 165.6064, GNorm: 2.2306
[43/299] timecost: 65.01, lr: 0.000030, Train: (LOSS: 0.0629, MAE: 0.0629, RMSE: 0.0986, R2: 0.8471), Valid: (LOSS: 0.0734, MAE: 0.0734, RMSE: 0.1063, R2: 0.8401), PNorm: 165.4800, GNorm: 2.1851
[44/299] timecost: 64.57, lr: 0.000030, Train: (LOSS: 0.0622, MAE: 0.0622, RMSE: 0.0981, R2: 0.8460), Valid: (LOSS: 0.0651, MAE: 0.0651, RMSE: 0.0966, R2: 0.8692), PNorm: 165.3551, GNorm: 2.2301
[45/299] timecost: 64.44, lr: 0.000030, Train: (LOSS: 0.0671, MAE: 0.0671, RMSE: 0.1032, R2: 0.8356), Valid: (LOSS: 0.0658, MAE: 0.0658, RMSE: 0.0968, R2: 0.8685), PNorm: 165.2325, GNorm: 1.5801
[46/299] timecost: 64.88, lr: 0.000030, Train: (LOSS: 0.0602, MAE: 0.0602, RMSE: 0.0957, R2: 0.8569), Valid: (LOSS: 0.0698, MAE: 0.0698, RMSE: 0.1061, R2: 0.8394), PNorm: 165.1100, GNorm: 1.2339
[47/299] timecost: 64.40, lr: 0.000030, Train: (LOSS: 0.0538, MAE: 0.0538, RMSE: 0.0870, R2: 0.8797), Valid: (LOSS: 0.0562, MAE: 0.0562, RMSE: 0.0862, R2: 0.8953), PNorm: 164.9879, GNorm: 1.3581
[48/299] timecost: 64.31, lr: 0.000030, Train: (LOSS: 0.0526, MAE: 0.0526, RMSE: 0.0836, R2: 0.8874), Valid: (LOSS: 0.0607, MAE: 0.0607, RMSE: 0.0947, R2: 0.8733), PNorm: 164.8649, GNorm: 1.2666
[49/299] timecost: 64.73, lr: 0.000030, Train: (LOSS: 0.0530, MAE: 0.0530, RMSE: 0.0833, R2: 0.8924), Valid: (LOSS: 0.0601, MAE: 0.0601, RMSE: 0.0940, R2: 0.8769), PNorm: 164.7440, GNorm: 1.8389
[50/299] timecost: 64.76, lr: 0.000030, Train: (LOSS: 0.0540, MAE: 0.0540, RMSE: 0.0841, R2: 0.8912), Valid: (LOSS: 0.0554, MAE: 0.0554, RMSE: 0.0876, R2: 0.8928), PNorm: 164.6245, GNorm: 0.9979
[51/299] timecost: 64.86, lr: 0.000030, Train: (LOSS: 0.0508, MAE: 0.0508, RMSE: 0.0820, R2: 0.8954), Valid: (LOSS: 0.0645, MAE: 0.0645, RMSE: 0.0934, R2: 0.8730), PNorm: 164.5046, GNorm: 1.9181
[52/299] timecost: 66.00, lr: 0.000030, Train: (LOSS: 0.0500, MAE: 0.0500, RMSE: 0.0801, R2: 0.8996), Valid: (LOSS: 0.0541, MAE: 0.0541, RMSE: 0.0822, R2: 0.9026), PNorm: 164.3850, GNorm: 2.0022
[53/299] timecost: 65.69, lr: 0.000030, Train: (LOSS: 0.0499, MAE: 0.0499, RMSE: 0.0788, R2: 0.9026), Valid: (LOSS: 0.0571, MAE: 0.0571, RMSE: 0.0834, R2: 0.9004), PNorm: 164.2660, GNorm: 1.4121
[54/299] timecost: 64.65, lr: 0.000030, Train: (LOSS: 0.0489, MAE: 0.0489, RMSE: 0.0784, R2: 0.8994), Valid: (LOSS: 0.0564, MAE: 0.0564, RMSE: 0.0832, R2: 0.9001), PNorm: 164.1496, GNorm: 2.6646
[55/299] timecost: 65.46, lr: 0.000030, Train: (LOSS: 0.0481, MAE: 0.0481, RMSE: 0.0777, R2: 0.9079), Valid: (LOSS: 0.0522, MAE: 0.0522, RMSE: 0.0771, R2: 0.9145), PNorm: 164.0323, GNorm: 1.1258
[56/299] timecost: 65.62, lr: 0.000030, Train: (LOSS: 0.0476, MAE: 0.0476, RMSE: 0.0770, R2: 0.9049), Valid: (LOSS: 0.0598, MAE: 0.0598, RMSE: 0.0943, R2: 0.8771), PNorm: 163.9157, GNorm: 2.5712
[57/299] timecost: 64.89, lr: 0.000030, Train: (LOSS: 0.0475, MAE: 0.0475, RMSE: 0.0766, R2: 0.9036), Valid: (LOSS: 0.0611, MAE: 0.0611, RMSE: 0.0934, R2: 0.8785), PNorm: 163.7991, GNorm: 1.3703
[58/299] timecost: 65.04, lr: 0.000030, Train: (LOSS: 0.0473, MAE: 0.0473, RMSE: 0.0760, R2: 0.9068), Valid: (LOSS: 0.0521, MAE: 0.0521, RMSE: 0.0834, R2: 0.9028), PNorm: 163.6834, GNorm: 1.1275
[59/299] timecost: 65.17, lr: 0.000030, Train: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0710, R2: 0.9191), Valid: (LOSS: 0.0503, MAE: 0.0503, RMSE: 0.0780, R2: 0.9135), PNorm: 163.5669, GNorm: 1.2866
[60/299] timecost: 65.19, lr: 0.000030, Train: (LOSS: 0.0443, MAE: 0.0443, RMSE: 0.0720, R2: 0.9139), Valid: (LOSS: 0.0498, MAE: 0.0498, RMSE: 0.0785, R2: 0.9121), PNorm: 163.4509, GNorm: 2.4855
[61/299] timecost: 65.23, lr: 0.000030, Train: (LOSS: 0.0443, MAE: 0.0443, RMSE: 0.0722, R2: 0.9135), Valid: (LOSS: 0.0537, MAE: 0.0537, RMSE: 0.0810, R2: 0.9038), PNorm: 163.3360, GNorm: 1.1393
[62/299] timecost: 65.01, lr: 0.000030, Train: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0712, R2: 0.9191), Valid: (LOSS: 0.0513, MAE: 0.0513, RMSE: 0.0774, R2: 0.9146), PNorm: 163.2215, GNorm: 1.2433
[63/299] timecost: 65.27, lr: 0.000030, Train: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0689, R2: 0.9230), Valid: (LOSS: 0.0521, MAE: 0.0521, RMSE: 0.0822, R2: 0.9057), PNorm: 163.1061, GNorm: 0.9120
[64/299] timecost: 64.90, lr: 0.000030, Train: (LOSS: 0.0436, MAE: 0.0436, RMSE: 0.0698, R2: 0.9235), Valid: (LOSS: 0.0518, MAE: 0.0518, RMSE: 0.0809, R2: 0.9075), PNorm: 162.9917, GNorm: 1.1227
[65/299] timecost: 65.19, lr: 0.000030, Train: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0659, R2: 0.9311), Valid: (LOSS: 0.0468, MAE: 0.0468, RMSE: 0.0722, R2: 0.9236), PNorm: 162.8770, GNorm: 0.9202
[66/299] timecost: 65.35, lr: 0.000030, Train: (LOSS: 0.0408, MAE: 0.0408, RMSE: 0.0671, R2: 0.9286), Valid: (LOSS: 0.0514, MAE: 0.0514, RMSE: 0.0773, R2: 0.9143), PNorm: 162.7616, GNorm: 1.8964
[67/299] timecost: 65.50, lr: 0.000030, Train: (LOSS: 0.0423, MAE: 0.0423, RMSE: 0.0685, R2: 0.9257), Valid: (LOSS: 0.0499, MAE: 0.0499, RMSE: 0.0779, R2: 0.9125), PNorm: 162.6478, GNorm: 1.9972
[68/299] timecost: 65.30, lr: 0.000030, Train: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0661, R2: 0.9296), Valid: (LOSS: 0.0459, MAE: 0.0459, RMSE: 0.0702, R2: 0.9287), PNorm: 162.5343, GNorm: 1.3919
[69/299] timecost: 64.86, lr: 0.000030, Train: (LOSS: 0.0382, MAE: 0.0382, RMSE: 0.0616, R2: 0.9357), Valid: (LOSS: 0.0502, MAE: 0.0502, RMSE: 0.0744, R2: 0.9192), PNorm: 162.4206, GNorm: 1.1575
[70/299] timecost: 64.87, lr: 0.000030, Train: (LOSS: 0.0381, MAE: 0.0381, RMSE: 0.0619, R2: 0.9349), Valid: (LOSS: 0.0506, MAE: 0.0506, RMSE: 0.0763, R2: 0.9161), PNorm: 162.3058, GNorm: 1.7114
[71/299] timecost: 64.86, lr: 0.000030, Train: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0620, R2: 0.9369), Valid: (LOSS: 0.0485, MAE: 0.0485, RMSE: 0.0741, R2: 0.9201), PNorm: 162.1919, GNorm: 1.1126
[72/299] timecost: 64.88, lr: 0.000030, Train: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0603, R2: 0.9421), Valid: (LOSS: 0.0467, MAE: 0.0467, RMSE: 0.0715, R2: 0.9271), PNorm: 162.0770, GNorm: 1.1036
[73/299] timecost: 64.44, lr: 0.000030, Train: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0584, R2: 0.9413), Valid: (LOSS: 0.0501, MAE: 0.0501, RMSE: 0.0741, R2: 0.9192), PNorm: 161.9632, GNorm: 1.2969
[74/299] timecost: 64.56, lr: 0.000030, Train: (LOSS: 0.0371, MAE: 0.0371, RMSE: 0.0590, R2: 0.9446), Valid: (LOSS: 0.0478, MAE: 0.0478, RMSE: 0.0763, R2: 0.9172), PNorm: 161.8495, GNorm: 1.7996
[75/299] timecost: 65.09, lr: 0.000030, Train: (LOSS: 0.0364, MAE: 0.0364, RMSE: 0.0583, R2: 0.9434), Valid: (LOSS: 0.0460, MAE: 0.0460, RMSE: 0.0670, R2: 0.9349), PNorm: 161.7359, GNorm: 2.7029
[76/299] timecost: 65.00, lr: 0.000030, Train: (LOSS: 0.0362, MAE: 0.0362, RMSE: 0.0592, R2: 0.9447), Valid: (LOSS: 0.0462, MAE: 0.0462, RMSE: 0.0693, R2: 0.9289), PNorm: 161.6220, GNorm: 1.5615
[77/299] timecost: 64.27, lr: 0.000030, Train: (LOSS: 0.0367, MAE: 0.0367, RMSE: 0.0579, R2: 0.9441), Valid: (LOSS: 0.0492, MAE: 0.0492, RMSE: 0.0725, R2: 0.9221), PNorm: 161.5092, GNorm: 1.5905
[78/299] timecost: 63.67, lr: 0.000030, Train: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0624, R2: 0.9353), Valid: (LOSS: 0.0458, MAE: 0.0458, RMSE: 0.0694, R2: 0.9311), PNorm: 161.3970, GNorm: 1.0857
[79/299] timecost: 64.78, lr: 0.000030, Train: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0564, R2: 0.9482), Valid: (LOSS: 0.0471, MAE: 0.0471, RMSE: 0.0727, R2: 0.9252), PNorm: 161.2837, GNorm: 1.2231
[80/299] timecost: 64.58, lr: 0.000030, Train: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0564, R2: 0.9469), Valid: (LOSS: 0.0434, MAE: 0.0434, RMSE: 0.0688, R2: 0.9328), PNorm: 161.1710, GNorm: 1.5508
[81/299] timecost: 64.30, lr: 0.000030, Train: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0560, R2: 0.9467), Valid: (LOSS: 0.0543, MAE: 0.0543, RMSE: 0.0840, R2: 0.9001), PNorm: 161.0582, GNorm: 1.6629
[82/299] timecost: 63.93, lr: 0.000030, Train: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0568, R2: 0.9481), Valid: (LOSS: 0.0458, MAE: 0.0458, RMSE: 0.0665, R2: 0.9367), PNorm: 160.9460, GNorm: 2.2850
[83/299] timecost: 67.04, lr: 0.000030, Train: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0544, R2: 0.9516), Valid: (LOSS: 0.0475, MAE: 0.0475, RMSE: 0.0672, R2: 0.9356), PNorm: 160.8325, GNorm: 1.2256
[84/299] timecost: 67.59, lr: 0.000030, Train: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0536, R2: 0.9524), Valid: (LOSS: 0.0442, MAE: 0.0442, RMSE: 0.0691, R2: 0.9328), PNorm: 160.7196, GNorm: 1.6023
[85/299] timecost: 67.77, lr: 0.000030, Train: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0544, R2: 0.9522), Valid: (LOSS: 0.0483, MAE: 0.0483, RMSE: 0.0741, R2: 0.9217), PNorm: 160.6082, GNorm: 1.4012
[86/299] timecost: 65.59, lr: 0.000030, Train: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0541, R2: 0.9533), Valid: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0646, R2: 0.9397), PNorm: 160.4951, GNorm: 1.2694
[87/299] timecost: 64.94, lr: 0.000030, Train: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0539, R2: 0.9540), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0617, R2: 0.9452), PNorm: 160.3834, GNorm: 1.1325
[88/299] timecost: 65.26, lr: 0.000030, Train: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0535, R2: 0.9529), Valid: (LOSS: 0.0483, MAE: 0.0483, RMSE: 0.0747, R2: 0.9228), PNorm: 160.2701, GNorm: 1.2953
[89/299] timecost: 64.86, lr: 0.000030, Train: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0529, R2: 0.9548), Valid: (LOSS: 0.0497, MAE: 0.0497, RMSE: 0.0718, R2: 0.9268), PNorm: 160.1587, GNorm: 1.2651
[90/299] timecost: 64.18, lr: 0.000030, Train: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0535, R2: 0.9522), Valid: (LOSS: 0.0429, MAE: 0.0429, RMSE: 0.0672, R2: 0.9337), PNorm: 160.0461, GNorm: 0.8645
[91/299] timecost: 63.99, lr: 0.000030, Train: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0522, R2: 0.9548), Valid: (LOSS: 0.0515, MAE: 0.0515, RMSE: 0.0792, R2: 0.9115), PNorm: 159.9344, GNorm: 1.3530
[92/299] timecost: 63.80, lr: 0.000030, Train: (LOSS: 0.0314, MAE: 0.0314, RMSE: 0.0512, R2: 0.9570), Valid: (LOSS: 0.0441, MAE: 0.0441, RMSE: 0.0646, R2: 0.9394), PNorm: 159.8214, GNorm: 0.9989
[93/299] timecost: 65.59, lr: 0.000030, Train: (LOSS: 0.0299, MAE: 0.0299, RMSE: 0.0491, R2: 0.9586), Valid: (LOSS: 0.0439, MAE: 0.0439, RMSE: 0.0669, R2: 0.9380), PNorm: 159.7087, GNorm: 1.4002
[94/299] timecost: 65.61, lr: 0.000030, Train: (LOSS: 0.0309, MAE: 0.0309, RMSE: 0.0501, R2: 0.9562), Valid: (LOSS: 0.0427, MAE: 0.0427, RMSE: 0.0626, R2: 0.9456), PNorm: 159.5967, GNorm: 1.4671
[95/299] timecost: 65.35, lr: 0.000030, Train: (LOSS: 0.0298, MAE: 0.0298, RMSE: 0.0488, R2: 0.9604), Valid: (LOSS: 0.0436, MAE: 0.0436, RMSE: 0.0649, R2: 0.9416), PNorm: 159.4849, GNorm: 1.5041
[96/299] timecost: 65.71, lr: 0.000030, Train: (LOSS: 0.0293, MAE: 0.0293, RMSE: 0.0483, R2: 0.9598), Valid: (LOSS: 0.0521, MAE: 0.0521, RMSE: 0.0779, R2: 0.9171), PNorm: 159.3712, GNorm: 1.0597
[97/299] timecost: 65.69, lr: 0.000030, Train: (LOSS: 0.0302, MAE: 0.0302, RMSE: 0.0477, R2: 0.9623), Valid: (LOSS: 0.0407, MAE: 0.0407, RMSE: 0.0592, R2: 0.9519), PNorm: 159.2607, GNorm: 1.0116
[98/299] timecost: 64.86, lr: 0.000030, Train: (LOSS: 0.0284, MAE: 0.0284, RMSE: 0.0461, R2: 0.9638), Valid: (LOSS: 0.0437, MAE: 0.0437, RMSE: 0.0658, R2: 0.9416), PNorm: 159.1487, GNorm: 1.1685
